email,first name,last name,debt amount,currency,duration,frequency,client number,reference,language,past due date,category,duration,frequency,lease,make,model,year
debtor17293@test.ca,Annie17293,Tremblay17293,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17294@test.ca,Annie17294,Tremblay17294,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17295@test.ca,Annie17295,Tremblay17295,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17296@test.ca,Annie17296,Tremblay17296,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17297@test.ca,Annie17297,Tremblay17297,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17298@test.ca,Annie17298,Tremblay17298,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17299@test.ca,Annie17299,Tremblay17299,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17300@test.ca,Annie17300,Tremblay17300,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17301@test.ca,Annie17301,Tremblay17301,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17302@test.ca,Annie17302,Tremblay17302,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17303@test.ca,Annie17303,Tremblay17303,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17304@test.ca,Annie17304,Tremblay17304,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17305@test.ca,Annie17305,Tremblay17305,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17306@test.ca,Annie17306,Tremblay17306,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17307@test.ca,Annie17307,Tremblay17307,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17308@test.ca,Annie17308,Tremblay17308,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17309@test.ca,Annie17309,Tremblay17309,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17310@test.ca,Annie17310,Tremblay17310,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17311@test.ca,Annie17311,Tremblay17311,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17312@test.ca,Annie17312,Tremblay17312,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17313@test.ca,Annie17313,Tremblay17313,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17314@test.ca,Annie17314,Tremblay17314,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17315@test.ca,Annie17315,Tremblay17315,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17316@test.ca,Annie17316,Tremblay17316,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17317@test.ca,Annie17317,Tremblay17317,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17318@test.ca,Annie17318,Tremblay17318,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17319@test.ca,Annie17319,Tremblay17319,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17320@test.ca,Annie17320,Tremblay17320,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17321@test.ca,Annie17321,Tremblay17321,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17322@test.ca,Annie17322,Tremblay17322,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17323@test.ca,Annie17323,Tremblay17323,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17324@test.ca,Annie17324,Tremblay17324,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17325@test.ca,Annie17325,Tremblay17325,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17326@test.ca,Annie17326,Tremblay17326,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17327@test.ca,Annie17327,Tremblay17327,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17328@test.ca,Annie17328,Tremblay17328,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17329@test.ca,Annie17329,Tremblay17329,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17330@test.ca,Annie17330,Tremblay17330,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17331@test.ca,Annie17331,Tremblay17331,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17332@test.ca,Annie17332,Tremblay17332,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17333@test.ca,Annie17333,Tremblay17333,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17334@test.ca,Annie17334,Tremblay17334,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17335@test.ca,Annie17335,Tremblay17335,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17336@test.ca,Annie17336,Tremblay17336,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17337@test.ca,Annie17337,Tremblay17337,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17338@test.ca,Annie17338,Tremblay17338,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17339@test.ca,Annie17339,Tremblay17339,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17340@test.ca,Annie17340,Tremblay17340,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17341@test.ca,Annie17341,Tremblay17341,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17342@test.ca,Annie17342,Tremblay17342,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17343@test.ca,Annie17343,Tremblay17343,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17344@test.ca,Annie17344,Tremblay17344,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17345@test.ca,Annie17345,Tremblay17345,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17346@test.ca,Annie17346,Tremblay17346,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17347@test.ca,Annie17347,Tremblay17347,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17348@test.ca,Annie17348,Tremblay17348,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17349@test.ca,Annie17349,Tremblay17349,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17350@test.ca,Annie17350,Tremblay17350,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17351@test.ca,Annie17351,Tremblay17351,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17352@test.ca,Annie17352,Tremblay17352,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17353@test.ca,Annie17353,Tremblay17353,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17354@test.ca,Annie17354,Tremblay17354,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17355@test.ca,Annie17355,Tremblay17355,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17356@test.ca,Annie17356,Tremblay17356,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17357@test.ca,Annie17357,Tremblay17357,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17358@test.ca,Annie17358,Tremblay17358,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17359@test.ca,Annie17359,Tremblay17359,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17360@test.ca,Annie17360,Tremblay17360,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17361@test.ca,Annie17361,Tremblay17361,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17362@test.ca,Annie17362,Tremblay17362,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17363@test.ca,Annie17363,Tremblay17363,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17364@test.ca,Annie17364,Tremblay17364,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17365@test.ca,Annie17365,Tremblay17365,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17366@test.ca,Annie17366,Tremblay17366,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17367@test.ca,Annie17367,Tremblay17367,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17368@test.ca,Annie17368,Tremblay17368,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17369@test.ca,Annie17369,Tremblay17369,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17370@test.ca,Annie17370,Tremblay17370,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17371@test.ca,Annie17371,Tremblay17371,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17372@test.ca,Annie17372,Tremblay17372,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17373@test.ca,Annie17373,Tremblay17373,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17374@test.ca,Annie17374,Tremblay17374,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17375@test.ca,Annie17375,Tremblay17375,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17376@test.ca,Annie17376,Tremblay17376,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17377@test.ca,Annie17377,Tremblay17377,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17378@test.ca,Annie17378,Tremblay17378,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17379@test.ca,Annie17379,Tremblay17379,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17380@test.ca,Annie17380,Tremblay17380,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17381@test.ca,Annie17381,Tremblay17381,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17382@test.ca,Annie17382,Tremblay17382,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17383@test.ca,Annie17383,Tremblay17383,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17384@test.ca,Annie17384,Tremblay17384,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17385@test.ca,Annie17385,Tremblay17385,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17386@test.ca,Annie17386,Tremblay17386,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17387@test.ca,Annie17387,Tremblay17387,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17388@test.ca,Annie17388,Tremblay17388,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17389@test.ca,Annie17389,Tremblay17389,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17390@test.ca,Annie17390,Tremblay17390,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17391@test.ca,Annie17391,Tremblay17391,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17392@test.ca,Annie17392,Tremblay17392,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17393@test.ca,Annie17393,Tremblay17393,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17394@test.ca,Annie17394,Tremblay17394,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17395@test.ca,Annie17395,Tremblay17395,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17396@test.ca,Annie17396,Tremblay17396,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17397@test.ca,Annie17397,Tremblay17397,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17398@test.ca,Annie17398,Tremblay17398,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17399@test.ca,Annie17399,Tremblay17399,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17400@test.ca,Annie17400,Tremblay17400,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17401@test.ca,Annie17401,Tremblay17401,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17402@test.ca,Annie17402,Tremblay17402,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17403@test.ca,Annie17403,Tremblay17403,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17404@test.ca,Annie17404,Tremblay17404,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17405@test.ca,Annie17405,Tremblay17405,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17406@test.ca,Annie17406,Tremblay17406,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17407@test.ca,Annie17407,Tremblay17407,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17408@test.ca,Annie17408,Tremblay17408,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17409@test.ca,Annie17409,Tremblay17409,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17410@test.ca,Annie17410,Tremblay17410,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17411@test.ca,Annie17411,Tremblay17411,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17412@test.ca,Annie17412,Tremblay17412,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17413@test.ca,Annie17413,Tremblay17413,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17414@test.ca,Annie17414,Tremblay17414,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17415@test.ca,Annie17415,Tremblay17415,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17416@test.ca,Annie17416,Tremblay17416,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17417@test.ca,Annie17417,Tremblay17417,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17418@test.ca,Annie17418,Tremblay17418,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17419@test.ca,Annie17419,Tremblay17419,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17420@test.ca,Annie17420,Tremblay17420,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17421@test.ca,Annie17421,Tremblay17421,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17422@test.ca,Annie17422,Tremblay17422,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17423@test.ca,Annie17423,Tremblay17423,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17424@test.ca,Annie17424,Tremblay17424,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17425@test.ca,Annie17425,Tremblay17425,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17426@test.ca,Annie17426,Tremblay17426,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17427@test.ca,Annie17427,Tremblay17427,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17428@test.ca,Annie17428,Tremblay17428,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17429@test.ca,Annie17429,Tremblay17429,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17430@test.ca,Annie17430,Tremblay17430,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17431@test.ca,Annie17431,Tremblay17431,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17432@test.ca,Annie17432,Tremblay17432,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17433@test.ca,Annie17433,Tremblay17433,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17434@test.ca,Annie17434,Tremblay17434,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17435@test.ca,Annie17435,Tremblay17435,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17436@test.ca,Annie17436,Tremblay17436,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17437@test.ca,Annie17437,Tremblay17437,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17438@test.ca,Annie17438,Tremblay17438,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17439@test.ca,Annie17439,Tremblay17439,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17440@test.ca,Annie17440,Tremblay17440,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17441@test.ca,Annie17441,Tremblay17441,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17442@test.ca,Annie17442,Tremblay17442,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17443@test.ca,Annie17443,Tremblay17443,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17444@test.ca,Annie17444,Tremblay17444,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17445@test.ca,Annie17445,Tremblay17445,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17446@test.ca,Annie17446,Tremblay17446,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17447@test.ca,Annie17447,Tremblay17447,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17448@test.ca,Annie17448,Tremblay17448,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17449@test.ca,Annie17449,Tremblay17449,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17450@test.ca,Annie17450,Tremblay17450,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17451@test.ca,Annie17451,Tremblay17451,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17452@test.ca,Annie17452,Tremblay17452,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17453@test.ca,Annie17453,Tremblay17453,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17454@test.ca,Annie17454,Tremblay17454,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17455@test.ca,Annie17455,Tremblay17455,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17456@test.ca,Annie17456,Tremblay17456,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17457@test.ca,Annie17457,Tremblay17457,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17458@test.ca,Annie17458,Tremblay17458,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17459@test.ca,Annie17459,Tremblay17459,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
debtor17460@test.ca,Annie17460,Tremblay17460,1000,CAD,14,3,a5618,ert-4534,1,8/2/2019,30,10,"1,2,3",vehicle,Nissan,Versa,2017
